Waylon Jennings-The Ramblin' Man-10-Amanda,Country,0.3332611067,0.7167202174,0.585950363,0.446694114,0.3672503051,0.7280065886,0.4495456588,0.0585569196,0.2208898707,0.1328021248,0.1332781375,0.1687547877,0.2518831264,0.2489088043,0.0928820208,0.0854969812,0.0992703785,0.146125402,0.1139581568,0.1292042011,0.1496468372,0.1948294353,0.1699448696,0.288628266,0.1145797861,0.057808926,0.2711235029,0.3593195143,0.3495700894,0.2300572148,0.2626803961,0.2558191853,0.2868934335,0.143514859,0.144479358,0.1167694263,0.5488850588,0.3037575144,0.1627340996,0.1500568065,0.1329606395,0.1929865713,0.5492844956,0.1929865713,0.2192167668,0.1736852463,0.5314809614,0.5341614911,0.3381867862,0.2826556969,1,0.1360474322,0.1029133884,0.3975047583,0.7471720177,-1,-1,0.25610393,0.1852992686,0.4720743375,0.5172750357,0.7305314189,0.2692188238,0.1104565538,0.1635592585,0.2712788798,0.2855191224,0.1306122449,0.1306122449
Daft Punk-Homework-01-Daftendirekt,Disco,0.7002648209,0.576151759,-1,0.6427505674,0.6230846465,0.546307789,0.7214197765,0.3463412937,0.6144081601,0.5604249668,0.5604263409,0.4171976597,-1,0.4608976129,0.2480793653,0.1746918981,0.6813336293,0.5256773524,0.6673316933,0.4848353723,0.4956312455,0.5762116102,0.4460430377,-1,0.2647108901,0.2207830205,0.4938156638,0.5715034125,0.4400323316,0.702570775,0.0293505741,0.6589005848,0.6899873272,0.4829548494,0.4500127814,-1,0.5517208817,0.3069022411,0.2384123661,0.5622183127,0.3691652441,0.1477994738,0.5516762912,0.1477994738,0.2301456044,0.1839420625,0.2106526968,0.2338909416,0.3611101869,0.3434364699,1,0.1568749196,-1,-1,-1,0.1342018321,0.0520543721,-1,0.2208874988,-1,0.5191499647,0.7283668813,0.2716227092,0.1732940599,0.2408706583,-1,0.2880572427,0.1087463571,0.1087463571
Daft Punk-Homework-03-Revolution 909,Disco,0.6715818338,0.4212337318,-1,0.6806304932,0.7996220278,0.6997072808,0.8642240753,0.6862827242,0.4508063761,0.5750332005,0.6044912627,0.4297526061,-1,0.6205762096,0.0393647041,0.00461734,0.5881266721,0.9183793039,0.7861740259,0.5335746037,0.3537906136,0.3994206586,0.2983994309,-1,0.0266975414,0.0896733465,0.3379042861,0.3093668475,0.2028012008,0.5380867994,0.0482536,0.4893578193,0.3814475966,0.6569471423,0.3879288706,-1,0.5551685198,0.3106759131,0.214087209,0.174394429,0.1501652237,0.146496001,0.5548475743,0.146496001,-1,-1,0.0347958952,0.0304081088,0.4646200625,0.5296843369,0.3731676018,0.2390400204,0.0914321123,-1,-1,-1,-1,-1,0.2036676681,-1,0.5228686264,0.7240378062,0.2752285374,0.1440026215,0.2136929307,0.2921113445,0.2918644233,0.1195578265,0.1195578265
Daft Punk-Homework-04-Da Funk,Disco,0.7031068668,0.4371594128,-1,0.3053725129,0.556944391,0.5348714687,0.7176052044,0.7276870238,0.6217870758,0.4555112882,0.5680539515,0.2397230475,-1,0.3189650163,0.0872238498,0.0834653792,-1,0.3839388383,0.4185472525,0.3861338693,0.5077347008,0.4161812718,0.3508091768,-1,0.1128175441,0.1144741737,0.1719534553,0.1475811996,0.1663164662,0.1028748998,0.0866142592,0.2588472821,0.1642611135,0.5124992489,0.3245943599,-1,0.5616255843,0.3175943118,0.3002763458,-1,-1,0.1792421626,0.5614806023,0.1792421626,-1,-1,0.1955706379,0.1963190184,0.370152507,0.8865349223,1,0.1735721843,0.1040951791,0.0816071012,-1,0.1038087748,0.1990020864,-1,0.4114106988,-1,0.5289916008,0.7186264624,0.281238251,0.1844215317,0.3007672035,0.3876943031,0.2982097241,0.147619051,0.147619051
Daft Punk-Homework-05-Phoenix,Disco,0.7919138637,0.6396755203,-1,-1,0.741840743,0.3824889247,0.763637,0.6879448694,0.551472457,0.7901726428,0.7849160737,0.6918844211,-1,0.3934388038,0.0222268962,0.0007959316,-1,-1,0.4869970135,0.5460839464,0.4333699574,0.4498924526,0.3141027924,-1,0,0.0333528379,0.5012729091,0.1889552953,0.3818703847,0.3173980504,0,0.6157480889,0.6447985682,0.621562591,0.4689517339,-1,0.5659679383,0.3226258744,0.3062825574,-1,-1,0.1771004888,0.5657997832,0.1771004888,0.2312067102,0.1890704706,0.1285073792,0.1297679381,0.4608177902,0.678192288,0.3774076817,0.230382647,-1,-1,-1,0.1323428659,0.2754711955,0.2559482556,-1,-1,0.5348297416,0.7121328498,0.2872479646,0.2184585174,0.3060444322,-1,0.304555025,0.1427295918,0.1427295918
Daft Punk-Homework-06-Fresh,Disco,0.5664810934,0.6746288792,0.3497850252,0.3179650223,0.5382665998,0.6990029682,0.5265889251,0.784189192,0.2041440305,0.583001328,0.585332779,0.1792525395,0.1277745132,0.1539900876,0.1254614794,0.0162222307,0.1379396437,0.2082121846,0.1393021391,0.1834647396,0.255722042,0.2341781986,0.1005246315,-1,0.0513623919,0.1809898708,0.2011796432,0.3447782995,0.230483344,0.2574056264,0.1757084167,0.2510753179,0.3264802475,0.2392033436,0.1930924029,-1,0.5695555497,0.3263995465,0.1999726117,0.1581025936,0.1480146507,0.1435631772,0.5693731809,0.1435631772,0.1496073551,0.1243243184,0.3312175717,0.35138259,0.5016701152,0.8135938318,0.3731676018,0.2811795336,0.0917742782,0.2701629189,-1,-1,0.1272448237,-1,0.2145355653,-1,0.5394372427,0.7067215059,0.2932576783,0.1530027786,0.2020830277,0.402787562,0.3083622055,0.1331632653,0.1331632653
Daft Punk-Homework-07-Around The World,Disco,0.8373359892,0.5184439355,-1,0.7463210317,0.3374849899,0.4946659967,0.855526505,0.8093318192,0.7058713157,0.6241699867,0.655854752,0.4946415958,0.7994435053,0.8497877031,0.2250198368,0.380842916,0.5585427877,0.862671383,0.7786546531,0.571338657,0.6921990267,0.6203814141,0.50563756,-1,0.5105072533,0.2620884086,0.3512198812,0.4120509378,0.2928735183,0.4509781572,0.1434478036,0.6095826982,0.4282438667,0.7430211757,0.441026744,-1,0.5746526462,0.3326889998,0.2948707553,0.3852584048,0.2921030438,0.1736408512,0.5750209685,0.1736408512,0.2647160686,0.2198409191,0.6339571919,0.638429896,0.3607357884,0.4194002917,0.3469403048,0.1606155782,-1,-1,-1,0.1647720064,0.0787847166,0.172509466,0.2675002492,-1,0.5451692037,0.7002278933,0.2992673919,0.1562755719,0.2928513605,0.2798565071,0.3147075064,0.1387755102,0.1387755102
Daft Punk-Homework-08-Rollin' and Scratchin',Disco,0.7887338703,0.6066592202,-1,0.411356406,0.7290888781,-1,0.5923715338,0.655004175,0.3132728529,0.4594953519,0.6851340254,0.2576456405,0.4982420123,0.2206076199,0.0688913757,0.1448950709,-1,0.4055443167,0.3608853219,0.3300499586,0.257371074,0.3185786323,0.2804374889,-1,0.1238785671,0.0620877441,0.0642554564,0.1026511175,0.1393170063,0.1401938001,-1,0.443266595,0.326018451,-1,0.3022157959,0.3239004432,0.5818226996,0.3408652892,0.3212980865,-1,-1,0.2315838895,0.5817923608,0.2315838895,0.2184524972,0.1839420625,0.1589900301,0.1677780742,0.3590410394,0.8476229431,0.4013619461,0.1621479753,-1,-1,-1,-1,0.060165532,0.2506637074,-1,0.3877674258,0.5543023953,0.6904874744,0.3088829337,0.2329522828,0.3192375038,0.3616682122,0.3235909276,0.1864917347,0.1864917347
Daft Punk-Homework-09-Teachers,Disco,0.6074533054,0.6972262387,0.4441331802,-1,0.3113004939,0.6087308563,0.7032538858,0.5418020056,0.7019969638,0.6241699867,0.7272240094,0.3223933618,1,0.6142142303,0.0983473949,0.0838588159,0.6949192093,0.5706798526,0.488337351,0.4931299771,0.3404227488,0.2727849115,0.2314494044,0.3371065914,0.1108765239,0,0.7226749907,0.462427915,0.3737384212,0.3901942831,-1,0.4331330952,0.6144781894,0.3660814578,0.2246014879,-1,0.5871243592,0.3465257972,0.2489232364,0.6012645695,0.4444353002,0.1669412334,0.5865398929,0.1669412334,0.4741262604,0.3993352023,0.1386160236,0.1416758762,0.4446670036,0.7727401562,0.4155996218,0.2182554115,-1,-1,0.4921752238,0.1506356416,0.2823888249,0.30395613,0.1082276919,-1,0.5602641222,0.6839938618,0.31609459,0.2745634364,0.2487865013,0.2960108086,0.3299362285,0.1317460306,0.1317460306
Daft Punk-Homework-10-High Fidelity,Disco,0.7993699412,0.5684421778,0.3531366097,0.7091856082,0.5493530181,-1,0.6474507338,0.7321302022,0.654209274,0.786188579,0.7742369421,0.6653634545,0.4537917643,0.3923308688,0.0900229518,0.0973197077,0.5661563413,0.6371040221,0.3949278967,0.4351520396,0.3652107322,0.457579987,0.278771712,-1,0.162048866,0.1772966648,0.486122911,0.5032154047,0.3808262807,0.4168858316,-1,0.7327483298,0.8586828956,0.8560998224,0.5918450354,-1,0.5904799695,0.3509284145,0.3723508853,0.3093518264,0.2580523041,0.1635090554,0.5905070737,0.1635090554,0.2711292385,0.2313798373,0.2083824492,0.2132124113,0.3966440107,0.5997445208,0.3731676018,-1,-1,-1,-1,0.3461392068,0.0906940101,0.2184140665,-1,-1,0.5653642273,0.678582518,0.3221043036,0.1615120275,0.3746484046,0.2735379724,0.3350124692,0.1344387755,0.1344387755
Daft Punk-Homework-11-Rock 'N Roll,Disco,0.6543712842,0.5877425979,0.4140409713,0.4116504854,0.5950044085,0.2660810443,0.5904966116,0.4232986131,0.4215041406,0.4833997344,0.5843842129,-1,0.562542529,0.3272523144,0.153126873,0.0899096141,0.5285095178,0.801720466,0.5296478513,0.4661598678,0.6936029579,0.6287337862,0.322118191,-1,0.0799369679,0.1639980856,0.0920387484,0.0769486023,0.0914729508,0.2496045786,0.0175838065,0.6043903078,0.6140531448,0.941845607,0.7292616211,-1,0.5976012792,0.3591047039,0.4234036841,-1,-1,0.1976935763,0.5973181962,0.1976935763,-1,-1,0.1632716359,0.160828853,0.378109752,0.3673635223,0.4556293092,-1,-1,0.2225443265,-1,-1,0.0422727953,0.2173773149,-1,-1,0.5730827676,0.6699243678,0.3305179027,0.2278093373,0.4221434625,0.3191532962,0.3426268302,0.1775510204,0.1775510204
DJ Shadow-Endtroducing-01-Best Foot Forward,Disco,0.6118868656,0.5510224264,-1,0.5247055066,0.8284692064,0.6426810677,0.9425118129,0.0255926152,0.5894774547,0.0969455511,0.1414137054,0.660549019,0.5542279967,0.5231965315,0.2272698696,0.2936658631,0.7868253453,0.5590495768,0.5765288073,0.7600409111,0.7387118713,-1,0.7115774499,0.7119952494,0.4234829395,0.276078515,0.587293417,0.5406487229,0.4800563135,0.5232676519,-1,-1,0.4233569745,-1,0.4920525085,-1,0.6025884565,0.3641362665,-1,0.5732501328,0.4480195886,0.3031301437,0.6021911803,0.3031301437,0.4925482368,0.4262593448,0.0281597904,0.0304081088,0.0713427454,0.4683990194,-1,0.0148108935,0.4707335495,-1,0.6325445635,0.1254688016,0.1644316808,-1,0.4514278799,-1,0.5810126725,0.6601839489,0.3389315018,0.1988217968,-1,0.1190770892,0.3502411912,0.293877551,0.293877551
DJ Shadow-Endtroducing-02-Building Steam With A Grain Of Salt,Disco,0.737583423,0.6256409607,-1,0.550496418,0.4999459036,0.6482934087,0.5862101549,0.5386606268,0.2106587892,0.6480743692,0.6516512377,0.1722332526,0.2615444863,0.4747506563,0.0908091544,0.1356502323,0.2449398435,0.2541960392,0.2304653541,0.2579777599,0.2943371873,0.3752295059,0.2669330794,-1,0.1864341075,0.1080376616,0.2239870235,0.4620005359,0.2930914308,0.3579423571,-1,0.1582116447,0.1246533027,0.1348754004,0.1064848453,0.1894926076,0.604493775,0.3672809932,0.2041769598,0.3480701286,0.2964041899,0.2165215368,0.604304822,0.2165215368,0.3793636136,0.3294606421,0.3815324165,0.381993929,0.4855353256,0.6069516949,0.7507214637,0.2354319048,-1,0.3200396934,0.6473225202,0.7626285511,0.2457936123,0.2568220394,0.1682828303,0.1685213941,0.5836397153,0.6569371426,0.3425373299,0.1879125086,0.2055132263,0.3040850007,0.3540483718,0.1698979592,0.1698979592
DJ Shadow-Endtroducing-03-The Number Song,Disco,0.637681594,0.5175273779,0.1731942813,0.245862535,0.8040783251,0.6478686285,0.5943590202,0.2693663329,0.0365960787,0.3718459495,0.3548140321,-1,-1,0.1375114466,0.0385270008,0.0285665522,0.1856735148,0.2254451847,0.1589317888,0.2148223908,0.286646087,0.3900570621,0.2702151878,-1,0.0629237213,0.1032501729,0.1052383137,0.1386740677,0.1359250098,0.13194703,0.0818642684,0.1188815121,0.0771301155,0.1817049904,-1,0.1757431113,0.6093839584,0.3735704466,0.2582328644,0.1393539045,0.1559000851,0.1562720669,0.6091983622,0.1562720669,-1,-1,0.1593226693,0.1596733476,0.6006344523,0.439143458,0.9096032495,0.3766533361,0.0536138021,0.1373685858,0.5551455369,0.0839326043,-1,-1,0.1166250953,0.6814469755,0.5880955364,0.6526080675,0.3473451008,0.1320569465,0.2590770971,0.5037376919,0.3603936726,0.1278911531,0.1278911531
DJ Shadow-Endtroducing-04-Changeling Transmission 1,Disco,0.7971257479,0.5480645268,0.2992203034,0.5169002213,0.561120483,0.72593374,0.6955617244,0.3825080606,0.1756074471,0.561752988,0.5797583779,0.1347178859,0.2448801933,0.2993367234,0.0561194415,0.0723062428,0.2357133566,0.2038215086,0.204921472,0.229078321,0.2944785446,0.3432755435,0.1909656769,-1,0.1294013485,0.0917070063,0.0983835336,0.0488339508,0.0617769319,0.0319842794,-1,0.1035950626,0.0816120103,0.1731696243,0.1627417988,0.1290451601,0.6152898417,0.3811177906,0.2191924889,0.3148166322,0.2835007517,0.1440766665,0.6151172846,0.1440766665,0.3185931977,0.2820228672,0.2358655324,0.239463857,0.4998056957,0.446758356,0.9048103395,0.2572151342,0.1398008053,0.3264325874,0.7105918695,-1,0.207978972,0.2649637218,0.2021884507,0.3305728088,0.5930658839,0.6461144549,0.3533548145,0.1612810113,0.2158038222,0.3718870203,0.3667389735,0.1158163265,0.1158163265
DJ Shadow-Endtroducing-05-What Does Your Soul Look Like  Pt 4,Disco,0.7739077804,0.3461418641,-1,0.5045330525,0.5946088073,0.6636765595,0.4615916009,0.5193792523,0.1900448888,0.6188579017,0.6502028219,0.1089252723,0.2627860357,0.2357273065,0.0381891617,0.0369179387,0.2052957392,0.1778864257,0.1733169339,0.2615124932,0.1549207345,0.1233398315,0.1032350902,-1,0.0202027174,0.0653013459,0.0511394052,0.1303369471,0.1749662168,0.0373549634,0.1219187823,0.1462999926,0.1674869751,0.1051070572,0.1222730773,-1,0.6214311709,0.3886651346,0.1651365843,0.223178854,0.2229262779,0.1812190984,0.6212024688,0.1812190984,0.31232179,0.2794586632,0.3276577158,0.3331555081,0.5659013308,0.275249841,0.9601672927,0.3246955709,0.0994412677,0.5923641367,0.8021499709,0.1814357127,0.0786236406,0.169800235,0.1232123816,-1,0.5974792234,0.6407031111,0.3593645281,0.1618141286,0.1640869814,0.3464979509,0.3730842744,0.1368916837,0.1368916837
DJ Shadow-Endtroducing-06-Stem Long Stem Transmission 2,Disco,0.2415503917,0.6801545712,-1,-1,0.3841740314,0.7822079027,0.3553922741,-1,0.162527185,-1,-1,-1,-1,-1,0.0935358539,0.1551852879,-1,0.1383257201,0.0481249184,0.1156554392,0.1887615759,0.1660198031,0.1917126091,-1,0.1965927603,0.1013990106,0.1610921692,-1,-1,0.3083259761,-1,-1,-1,-1,-1,-1,0.6281072899,0.3968414239,-1,-1,-1,0.1800499584,0.6281818591,0.1800499584,-1,-1,0.4533632718,0.47608251,0.3708488032,0.4966452409,0.9874951992,-1,-1,-1,0.9238107311,0.2834559183,-1,0.2805686121,-1,0.28315505,0.6014288148,0.636374036,0.3629703562,0.1636657339,0.1427142053,-1,0.3794295752,0.1256747857,0.1256747857
DJ Shadow-Endtroducing-07-Mutual Slump,Disco,0.6353776921,0.6329666256,-1,0.315851899,0.6250398973,0.2724107049,0.5203150886,0.271287886,0.0893857727,0.5046480744,0.4689327244,0.4340870099,0.3503549427,0.2627724617,0.0414303856,0.0551134628,0.1821606024,0.2323142532,0.2448750092,0.2288980835,0.2691885104,0.3111582516,0.2400908361,-1,0.0963358987,0.0681241912,0.3154941863,0.1858133789,0.1703500967,0.1738091319,0.109179132,0.3306453219,0.6051649942,0.3897148947,0.4085116279,0.0706381924,0.6344914651,0.4050177133,0.3843633085,0.1106353412,0.147297793,0.1463873881,0.6340336527,0.1463873881,-1,-1,0.2465321179,0.2454957695,0.5778245625,0.414663181,0.8552346877,0.3768742411,0.0787208622,0.267924387,-1,-1,0.1196845803,0.2180049615,0.2737109542,0.4559849707,0.6061171999,0.6309626921,0.3689800699,0.1630549141,0.3799256333,0.5660921243,0.3857748761,0.1211370306,0.1211370306
DJ Shadow-Endtroducing-08-Organ Donor,Disco,0.3777982581,0.9167004474,0.3432360448,1,0.2543576613,0.9700279924,0.3682941984,-1,0.3149173156,0.1633466135,0.1926332388,0.0931703861,0.2266570908,0.0543818495,1,0.3873231925,0.26427093,0.2058818082,0.19624493,0.1568781715,0.2711418059,0.3629942581,0.2778587942,-1,0.5261186406,1,0.4887215867,0.2310385903,0.4594151816,1,-1,-1,-1,0.0882597662,0.0538517192,0,0.6379166075,0.4087913853,0.1900623625,-1,-1,0.1696869797,0.6375142693,0.1696869797,0.2729951216,0.2506113677,0.7333333333,0.7538010136,0.2810739928,0.6061882068,0.9968855085,0.0896061816,0.2182229579,0.3707255791,1,-1,0.5432822732,0.3093093093,0.1447078032,0.1310674034,0.6087412301,0.6277158858,0.372585898,0.1811487482,0.1899454018,0.1654793961,0.3895820566,0.1280612245,0.1280612245
DJ Shadow-Endtroducing-09-Why Hip Hop Sucks In '96,Disco,0.4765639175,0.8242063252,0.492489221,0.7045775467,0.5904438687,0.7975950957,0.4465114045,0.2503977438,0.2635156457,0.3678618858,0.4041621379,0.1972478452,0.3924060734,0.301126419,0.3675925111,0.4485524716,0.295949748,0.2881085986,0.2495207694,-1,-1,0.5225552993,0.4142984174,-1,0.4132670435,0.4473110274,0.4526025657,0.5589947545,0.4547568717,0.6206384083,0.0791899294,0.2629850768,0.2528291609,0.2000873653,0.1288217863,-1,0.6384128765,0.410049276,0.223396837,-1,0.4444353002,0.1845139979,0.6382609362,0.1845139979,0.3838954198,0.3525384785,0.583497053,0.5638837023,0.2535216649,0.6010381164,0.5777405184,-1,0.2894214552,0.4305605013,0.7953073896,0.6384582203,-1,0.2740566654,0.1705506011,-1,0.6092112057,0.6266336171,0.372585898,0.0515463918,0.2165954065,0.1591063211,0.3908511168,0.1306122449,0.1306122449
DJ Shadow-Endtroducing-10-Midnight In A Perfect World,Disco,0.4573213363,0.7514758169,-1,0.4624624584,0.7150252144,0.5507683631,0.5546437392,0.2132661394,0.1270690795,0.3864541833,0.3793117389,0.1190724421,0.2534355723,0.2317510694,0.125620378,0.1287521601,0.1913434647,0.2338000259,0.1430860702,0.2455941937,0.2084485388,0.3368570121,0.1939534059,-1,0.1752139549,0.1757806267,0.1386914114,0.1509623315,0.1333793799,0.0910132403,0.0835352365,0.1842074138,0.252751345,-1,-1,0.1663825435,0.6411630339,0.4131940027,0.2513257211,0.3249591816,0.316117776,0.1790225053,0.6408962312,0.1790225053,0.3017840653,0.2781765612,0.1827111984,0.1910784049,0.5342808226,0.4582506709,0.8355394203,0.3103211383,0.0894021506,0.4241073511,-1,0.2542684836,0.0521204544,-1,-1,0.2892799638,0.6114566444,0.6244690795,0.3749897835,0.1425298675,0.2508973927,0.3747462511,0.3933892371,0.1324129694,0.1324129694
DJ Shadow-Endtroducing-11-Napalm Brain Scatter Brain,Disco,0.7013414293,0.7593089377,0.4437043898,0.5665930213,0.7166993306,0.5232338331,0.6047634746,0.2683875183,0.1475691289,0.4887118194,0.5617892815,0.2959747248,0.380148232,0.313319095,0.0498154808,0.0265306556,0.4279924038,0.3706546916,0.2807583488,0.2873451082,0.3319686423,0.3683673706,0.2252215349,-1,0.0404549479,0.0660465296,0.3951925301,0.2020523856,0.188199142,0.3168505603,-1,-1,-1,-1,-1,0.2034735765,0.6485925948,0.4226281827,0.2948707553,-1,0.3447920831,0.1870648777,0.6482112137,0.1870648777,-1,-1,0.1330222659,0.1372699387,0.408600683,0.4385916619,0.7549690492,-1,-1,-1,-1,-1,-1,0.2710014362,0.24389513,-1,0.6178084352,0.6158109294,0.3834033826,0.1963672067,0.2928513605,-1,0.4022726583,0.1538353265,0.1538353265
Kraftwerk-Trans Europe Express-01-Europe Endless,Disco,0.5724168186,0.7058054944,-1,0.6039324703,0.3749611684,0.3476812604,0.5320308562,0.2033453617,0.4539995778,0.2589641434,0.2952179083,-1,0.3279185135,0.5208403081,0.288848617,0.3979666093,0.4417549908,0.3764900519,0.4675706916,0.3519911781,0.4646157065,0.4448245827,0.4076590196,-1,0.5255397398,0.2601202193,0.4769697121,0.6365737015,0.6709714269,0.5155265435,0.2665648372,-1,-1,0.3195174414,0.2296437619,0.290673527,0.6560647669,0.432691308,0.4204005783,0.3634782907,0.3655809557,0.0961333449,0.6554576753,0.0961333449,0.2217717107,0.210866205,0.69971622,0.7106814697,0.1688565435,0.5852531456,1,-1,-1,-1,-1,-1,0.0891646148,0.1636854243,0.2782593803,-1,0.6286619272,0.6028237042,0.3966247525,0.11014973,0.4195048482,0.1479755271,0.4136941999,0.0730983265,0.0730983265
Kraftwerk-Trans Europe Express-02-The Hall Of Mirrors,Disco,0.2861677386,0.7852680597,0.4385924501,0.5352451781,0.5670023886,0.7306266047,0.4037739903,0.0523577604,0.3690054839,0.2416998672,0.3087502529,-1,0.3236922095,0.3377949497,0.1561236079,0.1660337508,0.2290444183,0.2150561072,0.1911201106,0.2882262696,0.2767304004,0.3475916837,0.2577349241,-1,0.210592556,0.1459386138,0.7453746356,1,1,0.4376140003,0.3651681937,0.4834541019,0.4788967537,-1,0.215176503,0.147431175,0.6669631151,0.4465281054,0.3152918749,0.3832112916,0.3906709744,0.2354981235,0.6663024274,0.2354981235,0.751778605,0.717937555,0.7252419411,0.749617442,0.2069558481,0.4683990194,0.7858589767,-1,-1,0.4222826245,0.6217416399,0.3356847422,0.2278336458,0.2955346651,0.2467600643,0.4356784524,0.63917998,0.5898364789,0.4098461225,0.2108220128,0.3165988895,0.1601447588,0.4263848016,0.2147959184,0.2147959184
Kraftwerk-Trans Europe Express-03-Showroom Dummies,Disco,0.6704042403,0.6176178265,-1,0.6440375767,0.4122848931,0.7264647213,0.774899988,0.3002602088,1,0.4594953519,0.4807467127,-1,0.6192125515,0.6266834413,0.3616649032,0.3635888465,0.6806553937,0.6158252179,1,0.4586365603,0.602664853,0.5326451886,0.5200755145,-1,0.4090671865,0.4201591268,0.5819074292,0.5588664574,0.5367406525,0.7837344253,0.101759191,0.5222123821,0.4583537138,0.6333777094,0.485707718,0.2754061309,0.6730450877,0.4547043947,0.4354161073,0.3578352784,0.3763338209,0.1901623802,0.6728143839,0.1901623802,0.3310667179,0.3204859279,0.4465338206,0.4833288877,0.2642828145,0.6300255893,0.3731676018,0.0897262987,0.5017140474,-1,0.7140461694,0.1559085489,0.1055398419,0.0711581146,0.366836095,0.1420415338,0.6471504173,0.5790137912,0.420663607,0.1999768974,0.4326979198,0.2432312219,0.436537283,0.1549076735,0.1549076735
Kraftwerk-Trans Europe Express-04-Trans Europe Express,Disco,0.4322285982,0.736260557,0.3392878267,0.6294726365,0.813882118,0.6512808601,0.7612913842,0.153464462,0.2437698823,0.2695883134,0.3693044728,0.6309668803,0.6611613682,0.3225231237,-1,0.2012276334,0.6390743365,0.7017838439,0.565610714,0.4536800283,0.4830220265,0.5247212864,0.4155206704,-1,0.1870871075,0.1320282989,0.4155426542,0.4060242914,0.3471890666,0.5710988989,-1,0.4378831177,0.4686727796,0.9309992333,0.4995924964,-1,0.6776713009,0.4616227934,0.5495341282,0.6416262078,0.6272340079,0.083031302,0.6771335649,0.083031302,0.5766564794,0.5608800572,0.2695688147,0.260839928,0.1339174177,0.7885505296,-1,0.0316162853,-1,0.3397393053,-1,-1,0.3100615325,-1,0.4913667494,-1,0.6556343463,0.5681911036,0.4314810915,0.0382214728,0.5461583359,0.1440551251,0.4454207042,0.0639455816,0.0639455816
Kraftwerk-Trans Europe Express-05-Metal On Metal,Disco,0.5047829869,0.6733009318,0.0983732632,0.3481468689,0.7645300654,0.6564110225,0.7997900345,0.1576859328,0.2139305606,0.2602921647,0.324426983,0.8112144274,0.6317632351,0.2275932691,0.0227374651,0.0969641371,0.5394407869,0.6401387379,0.3892850973,0.2543397754,0.4425434697,0.3981915466,0.326907345,0.1337122498,0.1860655179,0.058886111,0.3041932036,0.2744922754,0.2242623237,0.3986623667,-1,0.4222039131,0.4300666042,0.9995096844,0.8061093965,-1,0.6819693451,0.4672833014,0.5975838212,0.5109566832,0.5197053563,0.1393269004,0.6818794127,0.1393269004,-1,-1,0.1011320052,0.1012841531,0.1483618831,0.6631307046,-1,0.0418492186,0.5037211383,0.3328298628,0.5262504727,-1,0.4308925741,-1,0.6715702328,-1,0.6625795406,0.5584506846,0.4410966333,0,0.5989306224,0.1891094343,0.4530350653,0.1072886327,0.1072886327
Kraftwerk-Trans Europe Express-06-Abzug,Disco,0.4239712652,0.7375350696,0.2427562109,0.6180354407,0.5600131713,0.5939471166,0.7725296041,0.1664804183,0.3921369242,0.3505976096,0.4366386042,0.6557428196,0.86042577,0.5565642408,0.177519877,0.34135975,0.4969579001,0.7921901011,0.5712257334,0.4921993627,0.4859377006,0.6628751561,0.5264627427,0.3781472684,0.4421364163,0.2379609863,0.6335629594,0.6189721684,0.5663956783,0.7513596327,0.134713298,0.4941503557,0.5973170217,0.6397460966,0.4350108608,0.2404984037,0.6839360157,0.4704280281,0.5615465514,0.6705581347,0.6630768917,0.1082607585,0.6837855277,0.1082607585,0.6215644232,0.6102409851,0.4058462816,0.4096203441,0.1606453031,0.7885791097,0,0.0399275702,1,0.5483343649,-1,0.4731761781,0.069034804,0.4350219787,0.3872243079,0.1002908402,0.6679581497,0.551957072,0.4483082897,0.1508209229,0.5619900218,0.1426140142,0.4593803661,0.0725274694,0.0725274694
Kraftwerk-Trans Europe Express-07-Franz Schubert,Disco,0.302019877,0.7815843244,-1,0.4153479933,0.2005291841,1,0.2953479242,0.0340936564,0.4016374848,0.1075697211,0.1380215788,0.042392244,0.0732309493,0.0691479001,0.0876262086,0.1230345828,0.0818276504,0.0649480527,0.1511728528,0.1421265881,0.14796212,0.2127409443,0.1643477276,-1,0.1818770006,0.1083691027,0.153708929,0.1904711612,0.1360722525,0.4348652546,-1,0.2856330656,0.0755297828,0.0766096711,0.0551418986,0.1331443449,0.6896025489,0.4773464268,0.2122853455,0.0769003117,0.1437135046,0.1120263467,0.6894102312,0.1120263467,0.2753871443,0.2736892041,0.8157607518,0.8352449533,0.2470482293,0.4520742074,1,0.0740899092,0.1518269369,0.5590485148,0.8977798972,0.2614208261,0.0141230551,0.1377790834,0.1491802605,0.4704184696,0.6724072516,0.5454634594,0.4543180033,0.1515151497,0.2115820393,0.1658480864,0.4644566068,0.1231910918,0.1231910918
